"HW result","",""
"","",""
"Animal #","Result","Result Date"
"A0055087319","Negative","1/13/2024 12:42 PM"
"A0055088999","Negative","1/14/2024 11:56 AM"
"A0055089027","Negative","1/13/2024 10:55 AM"
"A0055089398","Positive","1/13/2024 09:41 AM"
"A0055091948","Negative","1/13/2024 10:30 AM"
"A0055092870","Negative","1/13/2024 10:03 AM"
"A0055093745","Negative","1/13/2024 10:07 AM"
"A0055094585","Negative","1/22/2024 05:31 PM"
"A0055095572","Negative","1/16/2024 12:57 PM"
"A0055096943","Negative","1/15/2024 02:32 PM"
"A0055096954","Negative","1/14/2024 01:09 PM"
"A0055099352","Negative","1/16/2024 02:34 PM"
"A0055100059","Negative","1/14/2024 04:20 PM"
"A0055100218","Negative","1/16/2024 12:20 PM"
"A0055100236","Negative","1/16/2024 12:36 PM"
"A0055100308","Negative","1/16/2024 01:59 PM"
"A0055102659","Negative","1/16/2024 10:40 AM"
"A0055103013","Negative","1/17/2024 03:49 PM"
"A0055103307","Negative","1/16/2024 01:31 PM"
"A0055103350","Negative","1/16/2024 10:21 AM"
"A0055103855","Negative","1/15/2024 04:03 PM"
"A0055107579","Negative","1/17/2024 10:05 AM"
"A0055107637","Negative","1/19/2024 01:23 PM"
"A0055109130","Negative","1/18/2024 09:40 AM"
"A0055110167","Negative","1/17/2024 03:39 PM"
"A0055110188","Positive","1/17/2024 01:34 PM"
"A0055110255","Positive","1/17/2024 01:30 PM"
"A0055110303","Positive","1/17/2024 03:29 PM"
"A0055111834","Negative","1/17/2024 01:25 PM"
"A0055112293","Negative","1/19/2024 12:34 PM"
"A0055114829","Negative","1/20/2024 10:47 AM"
"A0055115127","Positive","1/17/2024 03:44 PM"
"A0055116433","Negative","1/20/2024 09:33 AM"
"A0055116522","Negative","1/17/2024 02:55 PM"
"A0055118101","Negative","1/20/2024 12:14 PM"
"A0055118311","Negative","1/18/2024 09:48 AM"
"A0055119281","Low Positive","1/21/2024 04:48 PM"
"A0055119773","Positive","1/23/2024 10:51 AM"
"A0055119776","Negative","1/20/2024 02:57 PM"
"A0055119778","Negative","1/22/2024 01:33 PM"
"A0055120212","Negative","1/23/2024 02:39 PM"
"A0055123319","Negative","1/20/2024 12:34 PM"
"A0055126401","Negative","1/19/2024 01:04 PM"
"A0055128105","Negative","1/23/2024 02:35 PM"
"A0055128427","Negative","1/23/2024 03:42 PM"
"A0055129914","Negative","1/22/2024 12:21 PM"
"A0055132047","Negative","1/22/2024 10:59 AM"
"A0055132056","Negative","1/22/2024 10:55 AM"
"A0055132428","Negative","1/21/2024 12:53 PM"
"A0055132523","Negative","1/22/2024 01:35 PM"
"A0055133851","Negative","1/23/2024 10:24 AM"
